"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"4715983";"Adtralza inj. oploss. s.c. [voorgev. pen] 2 x 300 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=197004";"http://www.bcfi.be/nl/contents/jump?amppid=197004&view=pvt"
"4354957";"Adtralza inj. oploss. s.c. [voorgev. spuit] 4 x 150 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=180968";"http://www.bcfi.be/nl/contents/jump?amppid=180968&view=pvt"
"2657617";"Advagraf harde caps. verl. afgifte 100 x 0,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52308";"http://www.bcfi.be/nl/contents/jump?amppid=52308&view=pvt"
"2495786";"Advagraf harde caps. verl. afgifte 100 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=45575";"http://www.bcfi.be/nl/contents/jump?amppid=45575&view=pvt"
"2669216";"Advagraf harde caps. verl. afgifte 100 x 3 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53256";"http://www.bcfi.be/nl/contents/jump?amppid=53256&view=pvt"
"2657625";"Advagraf harde caps. verl. afgifte 100 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52316";"http://www.bcfi.be/nl/contents/jump?amppid=52316&view=pvt"
"3342896";"Advate inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=135350";"http://www.bcfi.be/nl/contents/jump?amppid=135350&view=pvt"
"3342904";"Advate inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 1 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=135368";"http://www.bcfi.be/nl/contents/jump?amppid=135368&view=pvt"
"3342912";"Advate inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 2 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=135376";"http://www.bcfi.be/nl/contents/jump?amppid=135376&view=pvt"
"3342870";"Advate inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 250 IE";"http://www.bcfi.be/nl/contents/jump?amppid=135335";"http://www.bcfi.be/nl/contents/jump?amppid=135335&view=pvt"
"3342920";"Advate inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 3 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=135384";"http://www.bcfi.be/nl/contents/jump?amppid=135384&view=pvt"
"3342888";"Advate inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=135343";"http://www.bcfi.be/nl/contents/jump?amppid=135343&view=pvt"
"3772886";"Adynovi 1 000 IE / 2 ml inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=160861";"http://www.bcfi.be/nl/contents/jump?amppid=160861&view=pvt"
"3772894";"Adynovi 2 000 IE / 5 ml inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 2 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=160879";"http://www.bcfi.be/nl/contents/jump?amppid=160879&view=pvt"
"3772878";"Adynovi 500 IE / 2 ml inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=160853";"http://www.bcfi.be/nl/contents/jump?amppid=160853&view=pvt"
"4615795";"Adynovi (Abacus) 1 000 IE / 2 ml inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=187989";"http://www.bcfi.be/nl/contents/jump?amppid=187989&view=pvt"
"4607826";"Adynovi (Abacus) 2 000 IE / 5 ml inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III] 2 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=187518";"http://www.bcfi.be/nl/contents/jump?amppid=187518&view=pvt"
"3236007";"Aerinaze 120/2,5 tabl. geregul. afgifte 10 x";"http://www.bcfi.be/nl/contents/jump?amppid=126581";"http://www.bcfi.be/nl/contents/jump?amppid=126581&view=pvt"
"2883122";"Aerius filmomh. tabl. 100 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=64345";"http://www.bcfi.be/nl/contents/jump?amppid=64345&view=pvt"
"1635879";"Aerius filmomh. tabl. 30 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=26211";"http://www.bcfi.be/nl/contents/jump?amppid=26211&view=pvt"
"0099945";"Aethoxysklerol 0,5 % inj. oploss. i.v./s.mucos. [amp.] 5 x 10 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=4325";"http://www.bcfi.be/nl/contents/jump?amppid=4325&view=pvt"
"0099952";"Aethoxysklerol 1 % inj. oploss. i.v./s.mucos. [amp.] 5 x 20 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=4333";"http://www.bcfi.be/nl/contents/jump?amppid=4333&view=pvt"
"0099960";"Aethoxysklerol 2 % inj. oploss. i.v./s.mucos. [amp.] 5 x 40 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=4341";"http://www.bcfi.be/nl/contents/jump?amppid=4341&view=pvt"
"0099986";"Aethoxysklerol 3 % inj. oploss. i.v./s.mucos. [amp.] 5 x 60 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=4358";"http://www.bcfi.be/nl/contents/jump?amppid=4358&view=pvt"
"4892261";"Afebryl 200/300 bruistabl. (deelb.) 16 x";"http://www.bcfi.be/nl/contents/jump?amppid=4408";"http://www.bcfi.be/nl/contents/jump?amppid=4408&view=pvt"
"4892279";"Afebryl 200/300 bruistabl. (deelb.) 32 x";"http://www.bcfi.be/nl/contents/jump?amppid=7849";"http://www.bcfi.be/nl/contents/jump?amppid=7849&view=pvt"
"2910800";"Affusine crème 15 g 20 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=66985";"http://www.bcfi.be/nl/contents/jump?amppid=66985&view=pvt"
"2910818";"Affusine crème 30 g 20 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=66993";"http://www.bcfi.be/nl/contents/jump?amppid=66993&view=pvt"
"2619674";"Afinitor tabl. 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=50823";"http://www.bcfi.be/nl/contents/jump?amppid=50823&view=pvt"
"2619682";"Afinitor tabl. 30 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=50831";"http://www.bcfi.be/nl/contents/jump?amppid=50831&view=pvt"
"4985297";"Afqlir 40 mg / 1 ml inj. oploss. i.vitr. [voorgev. spuit] 1 x 6,6 mg / 0,165 ml";"http://www.bcfi.be/nl/contents/jump?amppid=203083";"http://www.bcfi.be/nl/contents/jump?amppid=203083&view=pvt"
"3547155";"Afstyla inj. oploss. (pdr. + solv.) i.v. [2x flac.] 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=152470";"http://www.bcfi.be/nl/contents/jump?amppid=152470&view=pvt"
"3547171";"Afstyla inj. oploss. (pdr. + solv.) i.v. [2x flac.] 2 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=152488";"http://www.bcfi.be/nl/contents/jump?amppid=152488&view=pvt"
"3547130";"Afstyla inj. oploss. (pdr. + solv.) i.v. [2x flac.] 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=152462";"http://www.bcfi.be/nl/contents/jump?amppid=152462&view=pvt"
"1506088";"Aggrastat inf. oploss. (conc.) i.v. [flac.] 1 x 50 ml 0,25 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=22665";"http://www.bcfi.be/nl/contents/jump?amppid=22665&view=pvt"
"1640119";"Aggrastat inf. oploss. i.v. [zak] 1 x 250 ml 0,05 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=26344";"http://www.bcfi.be/nl/contents/jump?amppid=26344&view=pvt"
"4850525";"Agilus inj. oploss. (pdr.) i.v. [flac.] 6 x 120 mg";"http://www.bcfi.be/nl/contents/jump?amppid=197244";"http://www.bcfi.be/nl/contents/jump?amppid=197244&view=pvt"
"0017210";"Agiolax 2,76/8,3 gran. 250 g";"http://www.bcfi.be/nl/contents/jump?amppid=315";"http://www.bcfi.be/nl/contents/jump?amppid=315&view=pvt"
"3969300";"Agyrax tabl. (deelb.) 20 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=175984";"http://www.bcfi.be/nl/contents/jump?amppid=175984&view=pvt"
"0615203";"Agyrax tabl. (deelb.) 50 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=9845";"http://www.bcfi.be/nl/contents/jump?amppid=9845&view=pvt"
"3954039";"Aimovig inj. oploss. s.c. [voorgev. pen] 1 x 140 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=177592";"http://www.bcfi.be/nl/contents/jump?amppid=177592&view=pvt"
"3787702";"Aimovig inj. oploss. s.c. [voorgev. pen] 1 x 70 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=177584";"http://www.bcfi.be/nl/contents/jump?amppid=177584&view=pvt"
"3934080";"Airbufo 160/4,5 inhalatiepdr. (voorverdeeld) Forspiro 2 x 60 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=165043";"http://www.bcfi.be/nl/contents/jump?amppid=165043&view=pvt"
"3934072";"Airbufo 160/4,5 inhalatiepdr. (voorverdeeld) Forspiro 6 x 60 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=165068";"http://www.bcfi.be/nl/contents/jump?amppid=165068&view=pvt"
"4335964";"Airbufo 320/9 inhalatiepdr. (voorverdeeld) Forspiro 1 x 60 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=179424";"http://www.bcfi.be/nl/contents/jump?amppid=179424&view=pvt"
"4335972";"Airbufo 320/9 inhalatiepdr. (voorverdeeld) Forspiro 3 x 60 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=179432";"http://www.bcfi.be/nl/contents/jump?amppid=179432&view=pvt"
"1740075";"Airomir dosisaerosol susp. Autohaler [ademgest.] 200 dos. 100 µg / 1 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=29504";"http://www.bcfi.be/nl/contents/jump?amppid=29504&view=pvt"
"1306646";"Air-Tal filmomh. tabl. 60 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=17764";"http://www.bcfi.be/nl/contents/jump?amppid=17764&view=pvt"
"4159281";"Ajovy inj. oploss. s.c. [voorgev. pen] 1 x 225 mg / 1,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=189092";"http://www.bcfi.be/nl/contents/jump?amppid=189092&view=pvt"
"4159299";"Ajovy inj. oploss. s.c. [voorgev. pen] 3 x 225 mg / 1,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=189100";"http://www.bcfi.be/nl/contents/jump?amppid=189100&view=pvt"
"3960788";"Ajovy inj. oploss. s.c. [voorgev. spuit] 1 x 225 mg / 1,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=178103";"http://www.bcfi.be/nl/contents/jump?amppid=178103&view=pvt"
"3960796";"Ajovy inj. oploss. s.c. [voorgev. spuit] 3 x 225 mg / 1,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=178111";"http://www.bcfi.be/nl/contents/jump?amppid=178111&view=pvt"
"4728077";"Akeega 100/500 filmomh. tabl. 56 x";"http://www.bcfi.be/nl/contents/jump?amppid=194993";"http://www.bcfi.be/nl/contents/jump?amppid=194993&view=pvt"
"4728069";"Akeega 50/500 filmomh. tabl. 56 x";"http://www.bcfi.be/nl/contents/jump?amppid=194985";"http://www.bcfi.be/nl/contents/jump?amppid=194985&view=pvt"
"0017913";"Akineton tabl. (deelb.) 20 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=356";"http://www.bcfi.be/nl/contents/jump?amppid=356&view=pvt"
"0017921";"Akineton tabl. (deelb.) 50 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=364";"http://www.bcfi.be/nl/contents/jump?amppid=364&view=pvt"
"4175774";"Aklief crème (pomp) 75 g 50 µg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=172775";"http://www.bcfi.be/nl/contents/jump?amppid=172775&view=pvt"
"4796652";"Aknadue 1/25 gel (pomp) 30 g";"http://www.bcfi.be/nl/contents/jump?amppid=197350";"http://www.bcfi.be/nl/contents/jump?amppid=197350&view=pvt"
"4796645";"Aknadue 1/25 gel (pomp) 60 g";"http://www.bcfi.be/nl/contents/jump?amppid=197368";"http://www.bcfi.be/nl/contents/jump?amppid=197368&view=pvt"
"3392222";"Akynzeo 300/0,5 harde caps. 1 x";"http://www.bcfi.be/nl/contents/jump?amppid=134411";"http://www.bcfi.be/nl/contents/jump?amppid=134411&view=pvt"
"1063064";"Alcaine 0,5 % ocul. druppels oploss. 15 ml 5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13425";"http://www.bcfi.be/nl/contents/jump?amppid=13425&view=pvt"
"4435319";"Alcon Atropine 1 % ocul. druppels oploss. 5 ml 10 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13722";"http://www.bcfi.be/nl/contents/jump?amppid=13722&view=pvt"
"0100966";"Aldactone filmomh. tabl. 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=4424";"http://www.bcfi.be/nl/contents/jump?amppid=4424&view=pvt"
"1337286";"Aldactone filmomh. tabl. 30 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=18333";"http://www.bcfi.be/nl/contents/jump?amppid=18333&view=pvt"
"0863290";"Aldactone filmomh. tabl. 50 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=12344";"http://www.bcfi.be/nl/contents/jump?amppid=12344&view=pvt"
"0100974";"Aldactone filmomh. tabl. 50 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=4432";"http://www.bcfi.be/nl/contents/jump?amppid=4432&view=pvt"
"1429166";"Aldara 5 % crème (zakjes) 12 x 12,5 mg / 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=20776";"http://www.bcfi.be/nl/contents/jump?amppid=20776&view=pvt"
"4640140";"Aldara (Abacus) 5 % crème (zakjes) 12 x 12,5 mg / 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=193474";"http://www.bcfi.be/nl/contents/jump?amppid=193474&view=pvt"
"0100925";"Aldomet filmomh. tabl. 100 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=4416";"http://www.bcfi.be/nl/contents/jump?amppid=4416&view=pvt"
"2160554";"Aldurazyme inf. oploss. (conc.) i.v. [flac.] 1 x 500 E / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=34785";"http://www.bcfi.be/nl/contents/jump?amppid=34785&view=pvt"
"3518990";"Alecensa harde caps. 224 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=151787";"http://www.bcfi.be/nl/contents/jump?amppid=151787&view=pvt"
"2616498";"Alendronate EG (PI-Pharma) tabl. 12 x 70 mg";"http://www.bcfi.be/nl/contents/jump?amppid=118315";"http://www.bcfi.be/nl/contents/jump?amppid=118315&view=pvt"
"2371540";"Alendronate EG tabl. 12 x 70 mg";"http://www.bcfi.be/nl/contents/jump?amppid=41194";"http://www.bcfi.be/nl/contents/jump?amppid=41194&view=pvt"
"2363232";"Alendronate Teva tabl. 12 x 70 mg";"http://www.bcfi.be/nl/contents/jump?amppid=41012";"http://www.bcfi.be/nl/contents/jump?amppid=41012&view=pvt"
"2456572";"Alendronate Viatris tabl. 12 x 70 mg";"http://www.bcfi.be/nl/contents/jump?amppid=44198";"http://www.bcfi.be/nl/contents/jump?amppid=44198&view=pvt"
"3001880";"Aleve filmomh. tabl. 24 x 220 mg";"http://www.bcfi.be/nl/contents/jump?amppid=72132";"http://www.bcfi.be/nl/contents/jump?amppid=72132&view=pvt"
"4980074";"Alfuzosine Sandoz tabl. verl. afgifte 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=204453";"http://www.bcfi.be/nl/contents/jump?amppid=204453&view=pvt"
"2414969";"Alfuzosine Sandoz tabl. verl. afgifte 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=42440";"http://www.bcfi.be/nl/contents/jump?amppid=42440&view=pvt"
"2414944";"Alfuzosine Sandoz tabl. verl. afgifte 60 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=42432";"http://www.bcfi.be/nl/contents/jump?amppid=42432&view=pvt"
"4291340";"Algidrin susp. (zonder suiker) 200 ml 20 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=178319";"http://www.bcfi.be/nl/contents/jump?amppid=178319&view=pvt"
"0100073";"Algipan 50/100/15 zalf Balsem 80 g";"http://www.bcfi.be/nl/contents/jump?amppid=4366";"http://www.bcfi.be/nl/contents/jump?amppid=4366&view=pvt"
"2408185";"Algisite M verband 10 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105494";"http://www.bcfi.be/nl/contents/jump?amppid=105494&view=pvt"
"2408201";"Algisite M verband 10 x (15 x 20 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105510";"http://www.bcfi.be/nl/contents/jump?amppid=105510&view=pvt"
"2408177";"Algisite M verband 3 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105486";"http://www.bcfi.be/nl/contents/jump?amppid=105486&view=pvt"
"2408193";"Algisite M verband 3 x (15 x 15 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105502";"http://www.bcfi.be/nl/contents/jump?amppid=105502&view=pvt"
"2408359";"Algisite M wiek 5 x (2 x 30 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105650";"http://www.bcfi.be/nl/contents/jump?amppid=105650&view=pvt"
"2271278";"Algocod 500/30 bruistabl. 32 x";"http://www.bcfi.be/nl/contents/jump?amppid=38273";"http://www.bcfi.be/nl/contents/jump?amppid=38273&view=pvt"
"1066224";"Algostase 500/50 bruistabl. (deelb.) 32 x";"http://www.bcfi.be/nl/contents/jump?amppid=13557";"http://www.bcfi.be/nl/contents/jump?amppid=13557&view=pvt"
"2660272";"Algostase 500/50 harde caps. 30 x";"http://www.bcfi.be/nl/contents/jump?amppid=61713";"http://www.bcfi.be/nl/contents/jump?amppid=61713&view=pvt"
"1752948";"Algostase Mono bruistabl. 32 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=29892";"http://www.bcfi.be/nl/contents/jump?amppid=29892&view=pvt"
"1752534";"Algostase Mono bruistabl. (deelb.) 20 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=29876";"http://www.bcfi.be/nl/contents/jump?amppid=29876&view=pvt"
"2875151";"Algostase Mono susp. (pdr., zakjes) 60 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=67348";"http://www.bcfi.be/nl/contents/jump?amppid=67348&view=pvt"
"3096898";"Algostase Mono tabl. (deelb.) 100 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=126094";"http://www.bcfi.be/nl/contents/jump?amppid=126094&view=pvt"
"3352135";"Algostase Mono tabl. (deelb.) 30 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=137844";"http://www.bcfi.be/nl/contents/jump?amppid=137844&view=pvt"
"2839116";"Algostase Mono tabl. (deelb.) 90 x 1 g [blister]";"http://www.bcfi.be/nl/contents/jump?amppid=63842";"http://www.bcfi.be/nl/contents/jump?amppid=63842&view=pvt"
"3096872";"Algostase Mono tabl. (deelb.) 90 x 1 g [flacon]";"http://www.bcfi.be/nl/contents/jump?amppid=126086";"http://www.bcfi.be/nl/contents/jump?amppid=126086&view=pvt"
"3154663";"Algotra 37,5/325 omh. tabl. (deelb.) 100 x";"http://www.bcfi.be/nl/contents/jump?amppid=109389";"http://www.bcfi.be/nl/contents/jump?amppid=109389&view=pvt"
"3154549";"Algotra 37,5/325 omh. tabl. (deelb.) 30 x";"http://www.bcfi.be/nl/contents/jump?amppid=109371";"http://www.bcfi.be/nl/contents/jump?amppid=109371&view=pvt"
"4614343";"Algotra 75/650 omh. tabl. (deelb.) 50 x";"http://www.bcfi.be/nl/contents/jump?amppid=190645";"http://www.bcfi.be/nl/contents/jump?amppid=190645&view=pvt"
"4177531";"Alimta (Abacus) inf. oploss. conc. (pdr.) i.v. [flac.] 1 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=170449";"http://www.bcfi.be/nl/contents/jump?amppid=170449&view=pvt"
"0018614";"Alkeran filmomh. tabl. 25 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=406";"http://www.bcfi.be/nl/contents/jump?amppid=406&view=pvt"
"1086842";"Alkeran inf. oploss. conc. (pdr. + solv.) i.v./i.arter. [2x flac.] 1 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=14035";"http://www.bcfi.be/nl/contents/jump?amppid=14035&view=pvt"
"4568481";"Allegra Tab filmomh. tabl. 30 x 120 mg";"http://www.bcfi.be/nl/contents/jump?amppid=189241";"http://www.bcfi.be/nl/contents/jump?amppid=189241&view=pvt"
"2837151";"Allergo-COMOD ocul. druppels oploss. [zonder bew.] 10 ml 20 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=64840";"http://www.bcfi.be/nl/contents/jump?amppid=64840&view=pvt"
"1431402";"Allergodil 0,05 % ocul. druppels oploss. 6 ml 0,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=20842";"http://www.bcfi.be/nl/contents/jump?amppid=20842&view=pvt"
"0316521";"Allergodil 0,1 % nas. spray oploss. 10 ml 1 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=7716";"http://www.bcfi.be/nl/contents/jump?amppid=7716&view=pvt"
"3782935";"Allergodil (PI-Pharma) 0,05 % ocul. druppels oploss. 6 ml 0,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=181610";"http://www.bcfi.be/nl/contents/jump?amppid=181610&view=pvt"
"1286129";"Allevyn verband Adhesive 10 x (12,5 x 12,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=103150";"http://www.bcfi.be/nl/contents/jump?amppid=103150&view=pvt"
"2408920";"Allevyn verband Adhesive 10 x (12,5 x 22,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105767";"http://www.bcfi.be/nl/contents/jump?amppid=105767&view=pvt"
"1286145";"Allevyn verband Adhesive 10 x (17,5 x 17,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=103168";"http://www.bcfi.be/nl/contents/jump?amppid=103168&view=pvt"
"1286160";"Allevyn verband Adhesive 10 x (22,5 x 22,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=103176";"http://www.bcfi.be/nl/contents/jump?amppid=103176&view=pvt"
"2408375";"Allevyn verband Adhesive 3 x (12,5 x 12,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105676";"http://www.bcfi.be/nl/contents/jump?amppid=105676&view=pvt"
"2408367";"Allevyn verband Adhesive 3 x (7,5 x 7,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105668";"http://www.bcfi.be/nl/contents/jump?amppid=105668&view=pvt"
"2408441";"Allevyn verband Adhesive Sacrum 10 x (17 x 17 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105734";"http://www.bcfi.be/nl/contents/jump?amppid=105734&view=pvt"
"2408466";"Allevyn verband Adhesive Sacrum 10 x (22 x 22 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105759";"http://www.bcfi.be/nl/contents/jump?amppid=105759&view=pvt"
"2408458";"Allevyn verband Adhesive Sacrum 3 x (17 x 17 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105742";"http://www.bcfi.be/nl/contents/jump?amppid=105742&view=pvt"
"2476224";"Allevyn verband Gentle Border 10 x (12,5 x 12,5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=105908";"http://www.bcfi.be/nl/contents/jump?amppid=105908&view=pvt"
"2825859";"Allevyn verband Gentle Border Heel 5 x (23 x 23,2 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=125104";"http://www.bcfi.be/nl/contents/jump?amppid=125104&view=pvt"
"2825784";"Allevyn verband Gentle Border Lite 10 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=106856";"http://www.bcfi.be/nl/contents/jump?amppid=106856&view=pvt"
"2825842";"Allevyn verband Gentle Border Lite 10 x (15 x 15 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=106880";"http://www.bcfi.be/nl/contents/jump?amppid=106880&view=pvt"
"2825800";"Allevyn verband Gentle Border Lite 10 x (5,5 x 12 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=106864";"http://www.bcfi.be/nl/contents/jump?amppid=106864&view=pvt"
"2825834";"Allevyn verband Gentle Border Lite 10 x (8 x 15 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=106872";"http://www.bcfi.be/nl/contents/jump?amppid=106872&view=pvt"
"3117041";"Allevyn verband Life 10 x (10,3 x 10,3 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=108472";"http://www.bcfi.be/nl/contents/jump?amppid=108472&view=pvt"
