"HyrCV";"HYR";"MPGRP";"TI";"INTRO";"POS"
"8000259";"KEBCC";true;"Referenties";"- Sinusite aiguë infectieuse - Premiers Choix Prescrire, actualisation février 2019  
  - Rev Prescrire 2019 ; 39 (426) : 282      Précisions 
  - Het rationeel gebruik van de antibiotica bij het kind in de ambulante zorg. Juryrapport RIZIV consensusvergadering 2016.  
  - Venekamp RP, D. S. A., Sachs A, Bons SCS, Wiersma Tj, De Jongh E. (2014). NHG standaard Acute rhinosinusitis (Derde herziening).  
  - Lemiengre, M. B., van Driel, M. L., Merenstein, D., Young, J., &amp; De Sutter, A. I. (2012). Antibiotics for clinically diagnosed acute rhinosinusitis in adults. _The Cochrane database of systematic reviews, 10_, Cd006089. doi:10.1002/14651858.CD006089.pub4 
  - Fokkens WJ, Lund VJ, Mullol J, Bachert C et al. European Position Paper on Rhinosinutis and Nasal Polyps. Rhinology 2012; 50: sppl 23 
 ";
"8000267";"KEBD";false;"Acute epiglottitis";"**Er wordt geen ambulante therapie gestart bij acute epiglottitis** (GRADE 1C*).
 
Epiglottitis is een urgentie en vereist **onmiddellijke opname** zodat bij evolutie naar een levensbedreigende luchtwegobstructie intubatie of tracheotomie mogelijk is. 
 
In het ziekenhuis wordt zo snel mogelijk een intraveneuze behandeling met antibiotica gestart.
 
           _Na invoering van de Hib-vaccinatie is de incidentie van epiglottitis afgenomen en wordt epiglottitis relatief vaker bij volwassenen gediagnosticeerd._         
 ";
"8000275";"KEBDA";true;"Referenties";"- WOREL ‘Acute keelpijn’ 2017. Odeurs Philippe, Matthys Jan, De Meyere Marc, Peremans Lieve, Van Royen Paul 
  - RIZIV (2016). Het rationeel gebruik van de antibiotica bij het kind in de ambulante zorg. Consensusvergadering 2 juni 2016. Juryrapport Retrieved from **https://www.riziv.fgov.be/SiteCollectionDocuments/consensus_lange_tekst_20160602.pdf**                 
  - NHG - Dagnelie CF, De Jongh E, Lemmen WH, Opstelten W, Pos M, Van Staaij BK, Zwart S. Acute keelpijn 2015 
 ";
"8000283";"KEBE";false;"Laryngitis stridulosa";"Laryngitis stridulosa is een virale aandoening met meestal een gunstig klinisch verloop binnen de 24u.
 
**Antibiotica zijn niet geïndiceerd bij laryngitis stridulosa**(GRADE 1C*). 
 ";
"8900045";"KEBFA";true;"Plaats van antibiotica";"**Antibiotica zijn niet geïndiceerd bij acute bronchitis**   bij een vooraf gezond kind. (GRADE 1B)
 
**Antibiotica zijn wel geïndiceerd bij een sterk vermoeden van bacteriële   pneumonie op basis van klinische symptomen (hoest met dyspnee, tachypnee,   wheezing; vaak gecombineerd met koorts; soms gepaard met thoracale en   abdominale pijn, braken en hoofdpijn)**   (GRADE 1C*)
 
**Hospitalisatie is noodzakelijk in volgende gevallen:** (GRADE 1C*)                                 
  
  - Zuigelingen beneden de leeftijd van 6 maanden. 
  - Uitbraken perorale medicatie. 
  - Blijvende hoge koorts en geen verbetering aanwezig 48 u na het starten van de antibiotica. 
  - Toenemende ademlast: tachypnee (&gt;50/minuut)*, neusvleugelen, kreunen, borstintrekkingen. 
  - Zuurstof saturatie &lt; 92 %. 
  - Verslechtering van de algemene toestand. 
  - Onvoldoende vochtinname. 
  - Kinderen met onderliggende chronische aandoeningen. 
  - Vermoeden van pleuravochtuitstorting. 
  - In het geval dat adequate zorg thuis niet kan gegarandeerd worden.  
  - Ongerustheid van de ouders of de huisarts omdat het kind zich anders gedraagt dan normaal.  
 
 *WHO criteria: &gt;60 ademhalingen/minuut bij zuigeling &lt;2 maanden; &gt;50 ademhalingen/minuut bij zuigelingen tussen 2 en 11 maanden; &gt;40 ademhalingen/minuut bij kinderen &gt;11 maanden 
 ";
"8000317";"KEBFB";false;"Antimicrobiële behandeling";;
"8000325";"KEBFBA";true;"Eerste keuze";;"acute infecties van de lage luchtwegen bij kinderen      
  - _**amoxicilline oraal**_                      
    - 100 mg/kg/dag in 3 giften gedurende 5 dagen                    
     
Indien er met orale antibiotica geen verbetering optreedt binnen 48 uur: mogelijkheid van atypische pneumonie overwegen (2C) (niettegenstaande een pneumonie op basis van Mycoplasma pneumoniae of Chlamydophila pneumoniae doorgaans een gunstig klinisch verloop kent).     
Controle binnen de 48 uur is aanbevolen. Indien onvoldoende verbetering:      
  - bij ernstige klinische toestand: hospitalisatie 
  - indien de klinische toestand thuisbehandeling toelaat: een macrolide aan de behandeling toevoegen en herevalueren na 48 uur (2C). Indien nog geen verbetering na 48 uur: alsnog hospitaliseren. 
  - _**azithromycine oraal**_ 
    - kind: 10 mg/kg/dag in 1 gift gedurende 3 dagen 
    - Volwassene: 500 mg per dag in 1 gift gedurende 3 dagen  
   "
"8905143";"KEBFBB";true;"Alternatief bij niet IgE-gemedieerde penicillineallergie";;"acute infecties van de lage luchtwegen bij kinderen      
  - _**cefuroxim axetil**_                      
    - 30-50 mg/kg per dag in 3 giften gedurende 7 dagen                    
     
Indien er met orale antibiotica geen verbetering optreedt binnen 48 uur: mogelijkheid van atypische pneumonie overwegen (2C) (niettegenstaande een pneumonie op basis van Mycoplasma pneumoniae of Chlamydophila pneumoniae doorgaans een gunstig klinisch verloop kent).      
  - bij ernstige klinische toestand: hospitalisatie 
  - indien de klinische toestand thuisbehandeling toelaat: een macrolide aan de behandeling toevoegen en herevalueren na 48 uur (2C). Indien nog geen verbetering na 48 uur: alsnog hospitaliseren. 
  - _**azithromycine oraal**_ 
    - kind: 10 mg/kg/dag in 1 gift gedurende 3 dagen 
    - Volwassene: 500 mg per dag in 1 gift gedurende 3 dagen  
   "
"8000333";"KEBFBC";true;"Alternatief bij penicilline-allergie";"Er is geen peroraal alternatief beschikbaar en gezien de ernst van de aandoening moet een kind met penicilline-allergie en pneumonie gehospitaliseerd worden om een intraveneuze behandeling te krijgen.
 ";
"8000358";"KEBFC";true;"Referenties";"- Pneumonies communautaires peu graves chez les enfants. Amoxicilline en premier choix quand un antibiotique est justifié Rev Prescrire 2018 ; 38 (417) : 518-523 
  - RIZIV (2016). Het rationeel gebruik van de antibiotica bij het kind in de ambulante zorg. Consensusvergadering 2 juni 2016. Juryrapport Retrieved from **https://www.riziv.fgov.be/SiteCollectionDocuments/consensus_lange_tekst_20160602.pdf**                 
  - Gardiner SJ, Gavranich  JB, Chang  AB. Antibiotics for community‐acquired lower respiratory tract infections secondary to   Mycoplasma pneumoniae in children. Cochrane Database of Systematic Reviews 2015, Issue 1. Art. No.: CD004875. DOI: 10.1002/14651858.CD004875.pub5. 
  - NHG - Verheij ThJM, H. R., Prins JM, Salomé PhL, Bindels PJ, Ponsioen BP†, Sachs APE, Thiadens HA, Verlee E. (2013). NHG standaard Acuut hoesten (Eerste herziening).   
 ";
"8000366";"KEBG";false;"Bronchiolitis";"Bronchiolitis wordt meestal veroorzaakt door het Respiratoir Syncytieel Virus (RSV). De aandoening komt in de eerste plaats voor bij jonge kinderen (&lt;1 jaar) en bij ouderen. Meestal is er een spontane genezing binnen 3 tot 7 dagen.
 
**Er is geen indicatie voor antibiotica bij bronchiolitis** (GRADE 1A)             
 ";
"8900052";"KEBHA";true;"Plaats van antibiotica";"**Antibiotica zijn in de regel niet geïndiceerd bij acute bronchitis **(GRADE 1A)**.**
 
**Antibiotica kunnen wel overwogen** worden bij risicopatiënten (verontrustende kliniek, oncologische patiënten, immunogecompromitteerde patiënten, ouderen met multimorbiditeit). (GRADE 2C).
 
**Antibiotica zijn geïndiceerd bij vermoeden van bacteriële pneumonie op basis van klinische symptomen, laboratoriumonderzoek (CRP &gt; 20) of radiologische tekenen **(GRADE 1C*).
 
**Hospitalisatie is noodzakelijk in volgende gevallen **(GRADE 1C*)                
  
  - bij aanwezigheid van **drie of vier** van volgende kenmerken: leeftijd ≥ 65 jaar, verwardheid, tachypnee ≥ 30/min, systolische bloeddruk &lt;90 of diastolische ≤ 60   mmHg;    
  - bij   het vermoeden van een aspiratiepneumonie waarbij de klachten   onvoldoende afnemen na behandeling met amoxicilline-clavulaanzuur.                     
  - bij achteruitgaan van de klinische toestand ondanks 48 uur   antimicrobiële therapie.                    
 
**Hospitalisatie wordt overwogen in volgende gevallen **(GRADE 1C*)                 
  
  - bij aanwezigheid van **één  of twee** van volgende kenmerken: leeftijd ≥ 65 jaar, verwardheid, tachypnee   ≥ 30/min, systolische bloeddruk &lt;90 of diastolische ≤ 60   mmHg;  
  - bij   uitblijven van verbetering op antimicrobiële therapie na 48 uur   (zie verder). 
 ";
"8000390";"KEBHB";false;"Antimicrobiële behandeling";;
"8000408";"KEBHBA";true;"Eerste keuze";;"acute infecties van de lage luchtwegen bij volwassenen     
herevaluatie na 48 uur is aangewezen*      
  - _Zonder co-morbiditeit_:                      
    - _oraal_ _**amoxicilline**_ 
      - 3x 1 g per dag gedurende 7 dagen   
  - _Met co-morbiditeit of bij aspiratiepneumonie_:                      
    - _oraal_ _**amoxicilline-clavulaanzuur**_ 
      - 1000 mg amoxicilline + 125 mg clavulaanzuur mg 3x per dag gedurende 7 dagen (praktisch: combinatie van 500mg amoxi + 500/125 amoxi-clav)   
     
       _*Herevaluatie na 48 uur_           
  - Indien er geen verbetering optreedt binnen 48 uur: mogelijkheid van atypische 
  - pneumonie overwegen (2C) 
    - bij ernstige klinische toestand: **hospitalisatie**; 
    - indien de klinische toestand thuisbehandeling toelaat: mogelijkheid van atypische pneumonie overwegen (2C), een macrolide aan de behandeling toevoegen en herevalueren na 48 uur (2C). **Keuze van het antibioticum:** 
      - **Azithromycine** 
      - 500 per dag gedurende 3 dagen  
    - Indien 48 uur na toevoegen van macrolide geen klinische verbetering: alsnog **hospitaliseren**.  
   "
"8000424";"KEBHBB";true;"Alternatief bij penicilline-allergie";;"acute infecties van de lage luchtwegen bij volwassenen     
herevaluatie na 48 uur is aangewezen*      
  - _**moxifloxacine oraal**_                        
    - 400 mg per dag gedurende 7 dagen  
     
Indien er geen verbetering optreedt binnen 48 uur: hospitalisatie.   "
"8000432";"KEBHC";true;"Referenties";"- Pneumonie communautaire chez un adulte - Premiers Choix Prescrire, actualisation septembre 2018 Rev Prescrire 2019 ; 39 (423) : 68 
  - Smith, S. M., Fahey, T., Smucny, J., &amp; Becker, L. A. (2017). Antibiotics for acute bronchitis. _The Cochrane database of systematic reviews, 6_, Cd000245. doi:10.1002/14651858.CD000245.pub4 
  - Laopaiboon, M., Panpanich, R., &amp; Swa Mya, K. (2015). Azithromycin for acute lower respiratory tract infections. _The Cochrane database of systematic reviews_(3), Cd001954. doi:10.1002/14651858.CD001954.pub4 
  - Pakhale, S., Mulpuru, S., Verheij, T. J., Kochen, M. M., Rohde, G. G., &amp; Bjerre, L. M. (2014). Antibiotics for community-acquired pneumonia in adult outpatients. _The Cochrane database of systematic reviews_(10), Cd002109. doi:10.1002/14651858.CD002109.pub4 
  - NHG - Verheij ThJM, H. R., Prins JM, Salomé PhL, Bindels PJ, Ponsioen BP†, Sachs APE, Thiadens HA, Verlee E. (2013). NHG standaard Acuut hoesten (Eerste herziening). 
  - Maggie McNally, James Curtain, Kirsty K O'Brien, Borislav D Dimitrov and Tom Fahey. Validity of British Thoracic Society guidance (the CRB-65 rule) for predicting the severity of pneumonia in general practice: systematic review and meta-analysis. Br J Gen Pract 2010; 60 (579): e423-e433. DOI: https://doi.org/10.3399/bjgp10X532422 
 ";
"8000440";"KEBI";false;"Acute exacerbatie van chronisch obstructief longlijden (COPD)";"Een exacerbatie van COPD kan zowel viraal als bacterieel zijn. Bij een niet-gecompliceerde exacerbatie is 70% van de patiënten binnen de vier weken genezen zonder antibiotica.
 ";
"8900060";"KEBIA";true;"Plaats van antibiotica";"**Antibiotica zijn in de regel dus niet geïndiceerd bij een acute exacerbatie van COPD **(GRADE 1A) 
 
             **Antibiotica zijn wel geïndiceerd bij:**           
 
                       
  
  -                  
GOLD-stadium D
                
  -                  
ernstig algemeen ziekzijn en koorts &gt;38°C
                
  -                  
duidelijke toename van sterk purulent sputum (GRADE 2C)
                
  -                  
onvoldoende verbetering na twee tot vier dagen ondanks maximale bronchodilatatie     en orale glucocorticosteroïden
                
  -                  
CRP &gt;40mg/L; CRP 20-40mg/L + aanwezigheid van purulent sputum
                
 
             **Dringende hospitalisatie is noodzakelijk bij aanwezigheid ≥1 alarmsymptoom:**           
 
                       
  
  - tekenen van uitputting 
  - cyanose 
  - bewustzijnsdaling                      
 
             **Hospitalisatie is noodzakelijk bij een ernstige COPD-exacerbatie (met mogelijke   aanwezigheid van volgende symptomen: dyspnee in rust; gebruik   hulpademhalingsspieren; ademhalingsfrequentie &gt;30/min; hartslag   &gt;120/min; zuurstofsaturatie ≤90%), wanneer:**           
 
                       
  
  -                  
binnen een half uur geen verbetering optreedt met bronchodilatatie
                
  -                  
thuis onvoldoende zorgmogelijkheden voorhanden zijn
                
  -                  
ernstige co-morbiditeit aanwezig is
                
  -                  
steeds een ziekenhuisopname noodzakelijk was bij eerdere exacerbaties
                
 ";
"8001042";"KECGBB";true;"Alternatief bij kinderen tot 8 jaar en vrouwen tijdens zwangerschap en borstvoeding";;"ziekte van Lyme      
  -                  _                   **amoxicilline oraal**                 _                  
    - volwassene: 1500 mg per dag in 3 giften gedurende 14 dagen 
    - kind: 50 mg/kg per dag in 3 giften (max. 500 mg/dosis) gedurende 14 dagen                 
   "
"8001059";"KECGBC";true;"Alternatief (bij doxycycline-allergie)";;"ziekte van Lyme      
  -                  _                   **azithromycine oraal**                 _                  
    - volwassene: 1ste dag 1 g in 1 gift, dan 500 mg per dag in 1 gift gedurende 4 dagen 
    - kind: 1ste dag 20 mg/kg in 1 gift, dan 10 mg/kg per dag in 1 gift gedurende 4 dagen                 
   "
"8001067";"KECGC";true;"Referenties";"- Borréliose de Lyme, reconnaître et traiter un érythème migrant. La revue Prescrire Mai 2015, Tome 35, N° 37 
  - Torbahn, G., et al., Efficacy and Safety of Antibiotic Therapy in Early Cutaneous Lyme Borreliosis: A Network Meta-analysis. JAMA dermatology, 2018. 
  - NL BAPCOC (2016) Lyme-borreliose (Infectie met Borrelia). http://overlegorganen.gezondheid.belgie.be/sites/default/files/documents/gids_lyme_borreliose_nl_march2017.pdf 
 ";
"8001075";"KECH";false;"Scabies (schurft)";;
"8001083";"KECHA";true;"Plaats van antibiotica";"**Een behandeling is steeds aangewezen en lokale behandeling geniet de voorkeur (GRADE 1B).**           
 
Alle huisgenoten en intieme contacten dienen tegelijkertijd behandeld, en kleding en bedlinnen dienen te worden gedecontamineerd (GRADE 1C*).
 ";
"8001091";"KECHB";false;"Antimicrobiële behandeling";;
"8001109";"KECHBA";true;"Eerste keuze";;"scabies (schurft)      
  -                  _**permethrine** 5% crème_                  
    - 1 applicatie gedurende minstens 12 uur te herhalen op dag 8 (specialiteit of magistraal: hydrofiele crème met permethrine 5% TMF)                 
  - _N.v.d.r. De vermelde dosering is gebaseerd op de huidige versie van de WOREL richtlijn; de laatste versie van de BAPCOC-gids meldt nog “1 applicatie gedurende 8 uur eventueel te herhalen na 1 à 2 weken”  . De BAPCOC gids zal binnenkort worden aangepast in overeenstemming met de WOREL richtlijn._                                     
   "
"8001117";"KECHBB";true;"Alternatieven";;"scabies (schurft)      
  -                  _**ivermectine** 1% lokaal_                  
    - 1 applicatie gedurende minstens 12 uur, te herhalen op dag 8 
    - _N.v.d.r. De vermelde dosering is gebaseerd op de huidige versie van de WOREL richtlijn; de laatste versie van de BAPCOC-gids meldt nog “1 applicatie gedurende 8 uur eventueel te herhalen na 1 à 2 weken” . De BAPCOC gids zal binnenkort worden aangepast in overeenstemming met de WOREL richtlijn._                 
  -                  _**ivermectine** oraal_                  
    - 200 µg/kg in 1 gift, dit komt overeen met: 
      - lichaamsgewicht 15-24 kg: 3 mg 
      - lichaamsgewicht 25-35 kg: 6 mg; 
      - lichaamsgewicht 36-50 kg: 9 mg 
      - lichaamsgewicht 51-65 kg: 12 mg 
      - lichaamsgewicht 66-79 kg: 15 mg 
      - lichaamsgewicht ≥ 80 kg: 18 mg  
te herhalen op dag 8 
    - _N.v.d.r. De vermelde dosering is gebaseerd op de huidige versie van de WOREL richtlijn; de laatste versie van de BAPCOC-gids meldt nog “eventueel te herhalen na 1 à 2 weken” . De BAPCOC gids zal binnenkort worden aangepast in overeenstemming met de WOREL richtlijn._                 
  -                  _**benzylbenzoaat** 25% emulsie_                  
    - 3 applicaties met 24 uur ertussen (niet wassen tussendoor) 
    - _N.v.d.r. De vermelde dosering is gebaseerd op de huidige versie van de WOREL richtlijn; de laatste versie van de BAPCOC-gids meldt nog “evenueel te herhalen na 1 à 2 weken”. De BAPCOC gids zal binnenkort worden aangepast in overeenstemming met de WOREL richtlijn._                 
   "
