"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"3562311";"FBAAD";"0005363";;"37606-760";"U";"Drosana 30 0,03/3 filmomh. tabl. 6x21";;"00003";;6;"x";"21.0";"x";;;0.0000;;;;"R";"J";43.8000;;;;;"filmomh. tabl.";20.4800;25.8000;25.8000;"11650";"ethinylestradiol + drospirenon oraal 0,03 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"2995769";"FBAAD";"0005363";;"8375-554";"C";"Droseffik filmomh. tabl. 13x28 (24x+4x)";;"00003";;13;"x";"28.0";"x";;;0.0000;;;"24+4";"R";"J";83.4800;;"geen onderbreking tussen de behandelingscycli";;;"filmomh. tabl.";12.2200;44.4800;44.4800;"33043";"ethinylestradiol + drospirenon oraal 0,02 mg + 3 mg (I) + placebo oraal (II) [NOVOS: anticonceptie multifasisch]";false;false;;false;false;false;true;false
"2995744";"FBAAD";"0005363";;"8375-554";"C";"Droseffik filmomh. tabl. 3x28 (24x+4x)";;"00003";;3;"x";"28.0";"x";;;0.0000;;;"24+4";"R";"J";26.0700;;"geen onderbreking tussen de behandelingscycli";;;"filmomh. tabl.";20.3200;17.0700;17.0700;"33043";"ethinylestradiol + drospirenon oraal 0,02 mg + 3 mg (I) + placebo oraal (II) [NOVOS: anticonceptie multifasisch]";false;false;;false;false;false;true;false
"2995751";"FBAAD";"0005363";;"8375-554";"C";"Droseffik filmomh. tabl. 6x28 (24x+4x)";;"00003";;6;"x";"28.0";"x";;;0.0000;;;"24+4";"R";"J";43.0400;;"geen onderbreking tussen de behandelingscycli";;;"filmomh. tabl.";14.9000;25.0400;25.0400;"33043";"ethinylestradiol + drospirenon oraal 0,02 mg + 3 mg (I) + placebo oraal (II) [NOVOS: anticonceptie multifasisch]";false;false;;false;false;false;true;false
"0457846";"TCA";"0018671";;"32888-2360";"U";"Drosera-Homaccord bucc./or. druppels oploss. 30ml";;"00104";;1;"x";"30.0";"ml";;;0.0000;;;;;;17.9500;;;;;"bucc./or. druppels oploss.";59.8300;17.9500;17.9500;"35923";"homeopathie groep Drosera-Homaccord oraal/buccaal [NOVOS: homeopathisch middel]";false;false;;false;false;false;true;false
"3110210";"TCA";"0018671";;"49338-2352";"U";"Drosetux siroop oploss. 150ml";;"00135";;1;"x";"150.0";"ml";;;0.0000;;;;;;0.0000;;;;;"siroop oploss.";0.0000;0.0000;0.0000;"49460";"homeopathie groep Drosetux oraal [NOVOS: homeopathisch middel]";false;false;;false;false;false;true;false
"2912046";"FBAAD";"0005363";;"8383-554";"U";"Drospibel 0,02/3 filmomh. tabl. 13x21";;"00003";;13;"x";"21.0";"x";;;0.0000;;;;"R";"J";77.1600;;;;;"filmomh. tabl.";13.9800;38.1600;38.1600;"11569";"ethinylestradiol + drospirenon oraal 0,02 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"2912020";"FBAAD";"0005363";;"8383-554";"U";"Drospibel 0,02/3 filmomh. tabl. 3x21";;"00003";;3;"x";"21.0";"x";;;0.0000;;;;"R";"J";24.6500;;;;;"filmomh. tabl.";24.8400;15.6500;15.6500;"11569";"ethinylestradiol + drospirenon oraal 0,02 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"2912038";"FBAAD";"0005363";;"8383-554";"U";"Drospibel 0,02/3 filmomh. tabl. 6x21";;"00003";;6;"x";"21.0";"x";;;0.0000;;;;"R";"J";40.1600;;;;;"filmomh. tabl.";17.5900;22.1600;22.1600;"11569";"ethinylestradiol + drospirenon oraal 0,02 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"2912087";"FBAAD";"0005363";;"8383-554";"U";"Drospibel 0,03/3 filmomh. tabl. 13x21";;"00003";;13;"x";"21.0";"x";;;0.0000;;;;"R";"J";80.0000;;;;;"filmomh. tabl.";15.0200;41.0000;41.0000;"11650";"ethinylestradiol + drospirenon oraal 0,03 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"2912061";"FBAAD";"0005363";;"8383-554";"U";"Drospibel 0,03/3 filmomh. tabl. 3x21";;"00003";;3;"x";"21.0";"x";;;0.0000;;;;"R";"J";24.2400;;;;;"filmomh. tabl.";24.1900;15.2400;15.2400;"11650";"ethinylestradiol + drospirenon oraal 0,03 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"2912079";"FBAAD";"0005363";;"8383-554";"U";"Drospibel 0,03/3 filmomh. tabl. 6x21";;"00003";;6;"x";"21.0";"x";;;0.0000;;;;"R";"J";40.0800;;;;;"filmomh. tabl.";17.5200;22.0800;22.0800;"11650";"ethinylestradiol + drospirenon oraal 0,03 mg + 3 mg [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"4375432";"FBAAD";"0005363";;"43927-760";"C";"Drovelis filmomh. tabl. 13x28 (24x+4x)";;"00003";;13;"x";"28.0";"x";;;0.0000;;;"24+4";"R";"J";134.2200;;;;;"filmomh. tabl.";26.1600;95.2200;95.2200;"44834";"estetrol + drospirenon oraal 14,2 mg + 3 mg (I) + placebo oraal (II) [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"4375416";"FBAAD";"0005363";;"43927-760";"C";"Drovelis filmomh. tabl. 3x28 (24x+4x)";;"00003";;3;"x";"28.0";"x";;;0.0000;;;"24+4";"R";"J";38.8200;;;;;"filmomh. tabl.";35.5000;29.8200;29.8200;"44834";"estetrol + drospirenon oraal 14,2 mg + 3 mg (I) + placebo oraal (II) [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"4375424";"FBAAD";"0005363";;"43927-760";"C";"Drovelis filmomh. tabl. 6x28 (24x+4x)";;"00003";;6;"x";"28.0";"x";;;0.0000;;;"24+4";"R";"J";67.4400;;;;;"filmomh. tabl.";29.4300;49.4400;49.4400;"44834";"estetrol + drospirenon oraal 14,2 mg + 3 mg (I) + placebo oraal (II) [no switch: oraal anticonceptivum]";false;false;;false;false;false;true;false
"3337839";"DACB";"0020594";"B";"32565-4101";"U";"Duaklir 343/12 inhalatiepdr. Genuair 3x60dos.";;"00672";;3;"x";"60.0";"dos.";;;0.0000;;;;"R";"b";129.0900;;;"onderhoudsbehandeling van COPD: 2 x/dag 1 dosis";;"inhalatiepdr. Genuair";7.1100;12.8000;8.5000;"35709";"aclidinium + formoterol inhalatie 343 µg + 12 µg / 1 dos. [no switch: inhalatie]";false;false;;true;false;false;true;false
"3260072";"PDFC";"0025999";"B";"32318-1826";"U";"Dualkopt 20/5 ocul. druppels oploss. [pomp, zonder bew.] 1x10ml";;"00612";;1;"x";"10.0";"ml";;;0.0000;;;;"R";"b4";25.1600;;;;;"ocul. druppels oploss. [pomp, zonder bew.]";65.8000;6.5800;3.9200;"32706";"timolol + dorzolamide druppels oculair (zonder bew.) 5 mg + 20 mg / 1 ml [no switch: lokaal]";false;false;;false;false;false;true;false
"3255627";"FCEA";"8903494";;"32805-1446";"U";"Duavive 0,45/20 tabl. geregul. afgifte 28x";;"00390";;28;"x";;;;;0.0000;;;;"R";;39.5100;;;"1 tabl./dag";;"tabl. geregul. afgifte";141.1100;39.5100;39.5100;"35899";"oestrogenen + bazedoxifeen oraal (gereg. afgifte) 0,45 mg + 20 mg";false;false;;false;false;false;true;false
"4729190";"PACA";"0015206";;"47860-2444";"U";"Ducressa 1,32/5 ocul. druppels oploss. 5ml";;"00060";;1;"x";"5.0";"ml";;;0.0000;;;;"R";;12.3700;;"bevat benzalkonium chloride";;;"ocul. druppels oploss.";247.4000;12.3700;12.3700;"48157";"dexamethason + levofloxacine druppels oculair 1,32 mg + 5 mg / 1 ml [no switch: lokaal]";false;false;;false;false;false;true;false
"0037457";"CEDAA";"0003210";;"8409-3624";"O";"Dulcolax Bisacodyl maagsapresist. tabl. 40x 5mg";;"00055";;40;"x";;;;;0.0000;;;;;;8.6100;;;;;"maagsapresist. tabl.";21.5300;8.6100;8.6100;"3830";"bisacodyl oraal 5 mg";false;false;;false;false;false;true;false
"0037549";"CEDAA";"0003210";;"8409-3624";"O";"Dulcolax Bisacodyl zetpil 10x 10mg";;"00058";;10;"x";;;;;0.0000;;;;;;8.4100;;;;;"zetpil";84.1000;8.4100;8.4100;"3822";"bisacodyl rectaal 10 mg";false;false;;false;false;false;true;false
"2931244";"CEDAB";"0003236";;"8417-3624";"O";"Dulcolax Picosulphate druppels oploss. 30ml 7,5mg/1ml";;"00025";;1;"x";"30.0";"ml";;;0.0000;;;;;;12.0400;;"1 ml = 15 druppels = 7,5 mg";;;"druppels oploss.";40.1300;12.0400;12.0400;"25551";"picosulfaat oraal 7,5 mg / 1 ml";false;false;;false;false;false;true;false
"1403401";"CEDAB";"0003236";;"8417-3624";"O";"Dulcolax Picosulphate zachte caps. 50x 2,5mg";;"00026";;50;"x";;;;;0.0000;;;;;;11.1400;;;;;"zachte caps.";22.2800;11.1400;11.1400;"25536";"picosulfaat oraal 2,5 mg";false;false;;false;false;false;true;false
"3444619";"JCBBA";"0008086";"G";"42374-2485";"O";"Duloxetin AB maagsapresist. harde caps. 28x 30mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";13.9700;;;;;"maagsapresist. harde caps.";10.0000;2.8000;1.6800;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3444627";"JCBBA";"0008086";"G";"42374-2485";"O";"Duloxetin AB maagsapresist. harde caps. 28x 60mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";18.5500;;;;;"maagsapresist. harde caps.";15.5000;4.3400;2.6100;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3433984";"JCBBA";"0008086";;"42374-2485";"O";"Duloxetin AB maagsapresist. harde caps. 7x 30mg";;"00039";;7;"x";;;;;0.0000;;;;"R";;6.6700;;;;;"maagsapresist. harde caps.";95.2900;6.6700;6.6700;"10017";"duloxetine oraal 30 mg";false;false;;false;false;false;true;false
"4133682";"JCBBA";"0008086";"G";"42374-2485";"O";"Duloxetin AB maagsapresist. harde caps. 98x 30mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";27.7100;;;;;"maagsapresist. harde caps.";7.3200;7.1700;4.2700;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3444635";"JCBBA";"0008086";"G";"42374-2485";"O";"Duloxetin AB maagsapresist. harde caps. 98x 60mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";36.0600;;;;;"maagsapresist. harde caps.";9.3300;9.1400;5.4300;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3337334";"JCBBA";"0008086";"G";"31864-612";"O";"Duloxetine EG maagsapresist. harde caps. 28x 30mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";14.2600;;;;;"maagsapresist. harde caps.";10.3600;2.9000;1.7400;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3337342";"JCBBA";"0008086";"G";"31864-612";"O";"Duloxetine EG maagsapresist. harde caps. 28x 60mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";18.6000;;;;;"maagsapresist. harde caps.";15.5700;4.3600;2.6200;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3484284";"JCBBA";"0008086";"G";"31864-612";"O";"Duloxetine EG maagsapresist. harde caps. 98x 30mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";28.8100;;;;;"maagsapresist. harde caps.";7.5800;7.4300;4.4200;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3337359";"JCBBA";"0008086";"G";"31864-612";"O";"Duloxetine EG maagsapresist. harde caps. 98x 60mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";37.4200;;;;;"maagsapresist. harde caps.";9.6500;9.4600;5.6200;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3315405";"JCBBA";"0008086";"G";"31872-2303";"O";"Duloxetine Krka maagsapresist. harde caps. 100x 60mg";;"00039";;100;"x";;;;;0.0000;;;;"R";"b";36.8500;;;;;"maagsapresist. harde caps.";9.3200;9.3200;5.5400;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3315371";"JCBBA";"0008086";"G";"31872-2303";"O";"Duloxetine Krka maagsapresist. harde caps. 28x 30mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";13.7800;;;;;"maagsapresist. harde caps.";9.7900;2.7400;1.6400;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3315389";"JCBBA";"0008086";"G";"31872-2303";"O";"Duloxetine Krka maagsapresist. harde caps. 28x 60mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";18.6000;;;;;"maagsapresist. harde caps.";15.5700;4.3600;2.6200;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3426533";"JCBBA";"0008086";"G";"33175-1636";"O";"Duloxetine Sandoz maagsapresist. harde caps. 98x 30mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";27.7100;;;;;"maagsapresist. harde caps.";7.3200;7.1700;4.2700;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3426558";"JCBBA";"0008086";"G";"33175-1636";"O";"Duloxetine Sandoz maagsapresist. harde caps. 98x 60mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";37.4300;;;;;"maagsapresist. harde caps.";9.6500;9.4600;5.6200;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"4169736";"JCBBA";"0008086";"G";"32284-1818";"O";"Duloxetine Teva maagsapresist. harde caps. 100x 30mg";;"00039";;100;"x";;;;;0.0000;;;;"R";"b";29.2600;;;;;"maagsapresist. harde caps.";7.5400;7.5400;4.4900;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"4169744";"JCBBA";"0008086";"G";"32284-1818";"O";"Duloxetine Teva maagsapresist. harde caps. 100x 60mg";;"00039";;100;"x";;;;;0.0000;;;;"R";"b";36.5800;;;;;"maagsapresist. harde caps.";9.2600;9.2600;5.5100;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3343951";"JCBBA";"0008086";"G";"32284-1818";"O";"Duloxetine Teva maagsapresist. harde caps. 28x 30mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";14.2600;;;;;"maagsapresist. harde caps.";10.3600;2.9000;1.7400;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3298973";"JCBBA";"0008086";"G";"31880-1289";"O";"Duloxetine Viatris maagsapresist. harde caps. 28x 30mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";13.7800;;;;;"maagsapresist. harde caps.";9.7900;2.7400;1.6400;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3298999";"JCBBA";"0008086";"G";"31880-1289";"O";"Duloxetine Viatris maagsapresist. harde caps. 28x 60mg";;"00039";;28;"x";;;;;0.0000;;;;"R";"b";18.6100;;;;;"maagsapresist. harde caps.";15.6100;4.3700;2.6200;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"3298981";"JCBBA";"0008086";"G";"31880-1289";"O";"Duloxetine Viatris maagsapresist. harde caps. 98x 30mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";28.8200;;;;;"maagsapresist. harde caps.";7.5900;7.4400;4.4200;"10017";"duloxetine oraal 30 mg";false;true;;true;false;false;true;false
"3299005";"JCBBA";"0008086";"G";"31880-1289";"O";"Duloxetine Viatris maagsapresist. harde caps. 98x 60mg";;"00039";;98;"x";;;;;0.0000;;;;"R";"b";37.4300;;;;;"maagsapresist. harde caps.";9.6500;9.4600;5.6200;"10033";"duloxetine oraal 60 mg";false;true;;true;false;false;true;false
"0681254";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband 3x (15x15cm)";;"00259";;3;"x";;;;;0.0000;;;;;"4";29.3700;;;;;"verband";979.0000;29.3700;29.3700;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0681262";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband 3x (20x20cm)";;"00259";;3;"x";;;;;0.0000;;;;;"4";44.2900;;;;;"verband";1476.3300;44.2900;44.2900;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0681247";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband 5x (10x10cm)";;"00259";;5;"x";;;;;0.0000;;;;;"4";27.9500;;;;;"verband";559.0000;27.9500;27.9500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0309047";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband Border 5x (10x10cm)";;"00304";;5;"x";;;;;0.0000;;;;;"4";27.9500;;;;;"verband Border";559.0000;27.9500;27.9500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0309054";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband Border 5x (14x14cm)";;"00304";;5;"x";;;;;0.0000;;;;;"4";38.0300;;;;;"verband Border";760.6000;38.0300;38.0300;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0309062";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband Border 5x (20x20cm)";;"00304";;5;"x";;;;;0.0000;;;;;"4";55.6500;;;;;"verband Border";1113.0000;55.6500;55.6500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0309070";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband Border [Driehoekig] 5x (15x18cm)";;"00603";;5;"x";;;;;0.0000;;;;;"4";48.5500;;;;;"verband Border [Driehoekig]";971.0000;48.5500;48.5500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0309088";"ONBA";"0014753";;"8433-2253";"O";"Duoderm E verband Border [Driehoekig] 5x (20x23cm)";;"00603";;5;"x";;;;;0.0000;;;;;"4";62.4700;;;;;"verband Border [Driehoekig]";1249.4000;62.4700;62.4700;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1222363";"ONDA";"0014795";;"8441-2253";"O";"Duoderm Hydrogel gel 10x15g";;"00006";;10;"x";"15.0";"g";;;0.0000;;;;;"4";41.5400;;;;;"gel";27.6900;41.5400;41.5400;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1421924";"ONDA";"0014795";;"8441-2253";"O";"Duoderm Hydrogel gel 1x15g";;"00006";;1;"x";"15.0";"g";;;0.0000;;;;;"4";5.9000;;;;;"gel";39.3300;5.9000;5.9000;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0472779";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Extra dun 10x (5x10cm)";;"00563";;10;"x";;;;;0.0000;;;;;"4";27.9500;;;;;"verband Extra dun";279.5000;27.9500;27.9500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0472787";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Extra dun 10x (5x20cm)";;"00563";;10;"x";;;;;0.0000;;;;;"4";38.6100;;;;;"verband Extra dun";386.1000;38.6100;38.6100;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0472738";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Extra dun 5x (10x10cm)";;"00563";;5;"x";;;;;0.0000;;;;;"4";27.9500;;;;;"verband Extra dun";559.0000;27.9500;27.9500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"0472753";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Extra dun 5x (15x15cm)";;"00563";;5;"x";;;;;0.0000;;;;;"4";42.1600;;;;;"verband Extra dun";843.2000;42.1600;42.1600;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1421908";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Extra dun 5x (7,5x7,5cm)";;"00563";;5;"x";;;;;0.0000;;;;;"4";16.6500;;;;;"verband Extra dun";333.0000;16.6500;16.6500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1421916";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Extra dun [Ovaal] 5x (10x15cm)";;"00564";;5;"x";;;;;0.0000;;;;;"4";31.5000;;;;;"verband Extra dun [Ovaal]";630.0000;31.5000;31.5000;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"2215176";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Signal 5x (10x10cm)";;"00565";;5;"x";;;;;0.0000;;;;;"4";27.9500;;;;;"verband Signal";559.0000;27.9500;27.9500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"2215184";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Signal 5x (14x14cm)";;"00565";;5;"x";;;;;0.0000;;;;;"4";38.0400;;;;;"verband Signal";760.8000;38.0400;38.0400;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"2215192";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Signal 5x (20x20cm)";;"00565";;5;"x";;;;;0.0000;;;;;"4";55.5700;;;;;"verband Signal";1111.4000;55.5700;55.5700;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"2215200";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Signal Hiel 5x (18,5x19,5cm)";;"00566";;5;"x";;;;;0.0000;;;;;"4";61.4400;;;;;"verband Signal Hiel";1228.8000;61.4400;61.4400;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"2215218";"ONBA";"0014753";;"8425-2253";"O";"Duoderm verband Signal Sacraal 5x (20x22,5cm)";;"00567";;5;"x";;;;;0.0000;;;;;"4";61.2400;;;;;"verband Signal Sacraal";1224.8000;61.2400;61.2400;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"2334993";"JFBB";"0008532";;"8458-59";"U";"Duodopa 20/5 intest. gel 7x100ml";;"00677";;7;"x";"100.0";"ml";;;0.0000;;;;;;0.0000;"H";"toediening via duodenale sonde";;;"intest. gel";0.0000;0.0000;0.0000;"19026";"levodopa + carbidopa intestinaal 20 mg + 5 mg / 1 ml";false;false;;false;false;false;true;false
"2321990";"PDFB";"0025981";"G";"8482-1347";"U";"Duotrav 40/5 ocul. druppels oploss. 3x2,5ml";;"00060";;3;"x";"2.5";"ml";;;0.0000;;;;"R";"b";23.2500;;"bevat polyquad";;;"ocul. druppels oploss.";79.2000;5.9400;3.5600;"30593";"timolol + travoprost druppels oculair 5 mg + 40 µg / 1 ml [no switch: lokaal]";false;true;;true;false;false;true;false
"1281286";"DACA";"0020602";"B";"8490-372";"U";"Duovent 0,5/1,25 verneveloploss. (unidose) 20x4ml";;"00314";;20;"x";"4.0";"ml";;;0.0000;;;;"R";"b";14.0600;;;"alleen spoedbehandeling, bij volwassenen en kinderen vanaf 12 jaar: 1 ampul, indien nodig maximaal 1 maal herhalen
";;"verneveloploss. (unidose)";3.5400;2.8300;1.7000;"12419";"ipratropium + fenoterol inhalatie 0,5 mg + 1,25 mg / 4 ml [no switch: inhalatie]";false;false;;true;false;false;true;false
"1677863";"DACA";"0020602";"B";"8490-372";"U";"Duovent 20/50 dosisaerosol oploss. HFA [inhalator] 200dos.";;"00323";;1;"x";"200.0";"dos.";;;0.0000;;;;"R";"b";12.2000;;"bevat drijfgas HFA 134a";"- astma (zo nodig) bij volwassenen en kinderen vanaf 6 jaar: tot 4 x/dag 1 à 2 doses
- COPD (zo nodig): tot 4 x/dag 1 à 2 doses";;"dosisaerosol oploss. HFA [inhalator]";1.1000;2.2000;1.3200;"12427";"ipratropium + fenoterol inhalatie 20 µg + 50 µg / 1 dos. [no switch: inhalatie]";false;false;;true;false;false;true;false
"0464065";"CECAA";"0003061";;"8508-4598";"O";"Duphalac 667 mg/1 ml siroop oploss. (zakjes) 20x 10g/15ml";;"00442";;20;"x";;;;;0.0000;;;;;;11.9900;;;;;"siroop oploss. (zakjes)";59.9500;11.9900;11.9900;"18325";"lactulose oraal 10 g / 15 ml";false;false;;false;false;false;true;false
"1722867";"CECAA";"0003061";;"8508-4598";"O";"Duphalac 667 mg/1 ml siroop oploss. (zakjes) Fruit 20x 10g/15ml";;"00443";;20;"x";;;;;0.0000;;;;;;11.9900;;;;;"siroop oploss. (zakjes) Fruit";59.9500;11.9900;11.9900;"18325";"lactulose oraal 10 g / 15 ml";false;false;;false;false;false;true;false
"1541523";"CECAA";"0003061";;"8508-4598";"O";"Duphalac siroop oploss. 1000ml 667mg/1ml";;"00135";;1;"x";"1000.0";"ml";;;0.0000;;;;;;21.3300;;;;;"siroop oploss.";2.1300;21.3300;21.3300;"18341";"lactulose oraal 667 à 670 mg / 1 ml";false;false;;false;false;false;true;false
"0036632";"CECAA";"0003061";;"8508-4598";"O";"Duphalac siroop oploss. 300ml 667mg/1ml";;"00135";;1;"x";"300.0";"ml";;;0.0000;;;;;;10.0500;;;;;"siroop oploss.";3.3500;10.0500;10.0500;"18341";"lactulose oraal 667 à 670 mg / 1 ml";false;false;;false;false;false;true;false
"0110213";"CECAA";"0003061";;"8508-4598";"O";"Duphalac siroop oploss. 500ml 667mg/1ml";;"00135";;1;"x";"500.0";"ml";;;0.0000;;;;;;13.5300;;;;;"siroop oploss.";2.7100;13.5300;13.5300;"18341";"lactulose oraal 667 à 670 mg / 1 ml";false;false;;false;false;false;true;false
"1350453";"FFAA";"0005942";"B";"8516-3160";"O";"Duphaston filmomh. tabl. (deelb.) 42x 10mg";;"00047";;42;"x";;;;;0.0000;;;;"R";"b";17.5000;;;"10 à 40 mg 1x/dag";;"filmomh. tabl. (deelb. niet kwantit.)";9.5000;3.9900;2.3900;"10066";"dydrogesteron oraal 10 mg";false;false;;true;false;false;true;false
